Serial_No,Lot,Temperature_Cold,Temperature_Hot,Pressure_Test,Clearance_mm
LOT-B-048,LOT-B,94.49657160832977,104.0314712506546,28.93183703650425,1.1556483049998536
LOT-B-049,LOT-B,88.66735939508717,96.93575058961773,27.13023973551867,1.2746127209407732
LOT-B-050,LOT-B,91.57853819424278,104.40857877690516,27.215757360764563,1.2622179907225881
LOT-B-051,LOT-B,98.7359234793167,107.47527857497587,31.245770013190747,1.1104777175075429
LOT-B-052,LOT-B,83.68002193527424,93.79658030544792,25.46793201693371,1.2655884714083305
LOT-B-053,LOT-B,106.4515460465446,112.97938958735104,32.058622536300334,1.113455815776695
LOT-B-054,LOT-B,106.99232663856192,114.28697098476921,32.059413492325,1.2575958026166616
LOT-B-055,LOT-B,97.11565876049542,104.77362137713003,30.862298506555423,1.1696970553205692
LOT-B-056,LOT-B,81.7253048492343,83.77130614749676,24.317681768554127,1.3653767716439946
LOT-B-057,LOT-B,93.71968313444451,99.58615105633025,27.776457635113097,1.2182436615980063
LOT-B-058,LOT-B,109.97312844470011,118.7273191753265,33.98490005287392,1.2481500491549489
LOT-B-059,LOT-B,77.45448308961375,81.11417194322512,23.697365590064475,1.3048774432392107
LOT-B-060,LOT-B,95.16731125612517,104.61828669556945,29.482338794743395,1.2566810257638867
LOT-B-061,LOT-B,89.9770440006617,100.75958060399223,28.478864592753403,1.1712918100533674
LOT-B-062,LOT-B,107.44340443009925,113.40218369316888,32.533737250828366,1.2688291412064272
LOT-B-063,LOT-B,93.86146725325712,103.95272708612642,28.706109349473504,1.2128632068445182
LOT-B-064,LOT-B,102.24707582556273,110.35888524244561,32.88115921586257,1.2877277776166183
LOT-B-065,LOT-B,107.08859928437084,117.42086642941946,31.577768213993476,1.2542251476396373
LOT-B-066,LOT-B,112.925506242875,122.30977939977083,35.04977407432592,1.1865707075517036
LOT-B-067,LOT-B,96.79863354124942,105.9580128496043,29.523329244975958,1.300527617548258
LOT-B-068,LOT-B,101.63172465085462,116.86816129373216,31.571482475892562,1.254321058515023
LOT-B-069,LOT-B,86.17654439028146,98.58130417659424,28.21266295640629,1.2678149522441668
LOT-B-070,LOT-B,107.5031046831806,118.70650694230719,33.055080800154684,1.3377413158084017
LOT-B-071,LOT-B,95.12972131320885,101.62008162963889,27.16483752618516,1.1909950412804582
LOT-B-072,LOT-B,96.54560838469784,105.5808514057282,30.496665522256095,1.1544792198655127
LOT-B-073,LOT-B,100.27434610142568,109.83880948546869,29.61815701630816,1.2495257290776058
LOT-B-074,LOT-B,87.9076888347439,56.38572028693259,25.64231733923621,1.2304581133955763
LOT-B-075,LOT-B,101.33920208604897,109.68042824085053,31.116572531403712,1.223419270805512
LOT-B-076,LOT-B,107.68017075987962,117.24381780801153,33.15577494656869,1.22542106429792
LOT-B-077,LOT-B,102.48200164536001,106.68911638322625,32.108103984054445,1.2499662141726224
LOT-B-078,LOT-B,87.34835977646655,96.19339366068476,25.497281616798166,1.131569967808462
LOT-B-079,LOT-B,99.420231413348,106.91605398673472,30.82909450461599,1.2222723754896532
LOT-B-080,LOT-B,106.93276173519583,116.27640740772505,33.22741751455036,1.234350292495725
LOT-B-081,LOT-B,81.81455579085113,93.31264947812882,27.319970793378623,1.2886735047190387
LOT-B-082,LOT-B,90.08240824840703,100.06161042795047,29.023004052101225,1.343528974867945
LOT-B-083,LOT-B,105.69818394631022,115.12042757017608,33.77164577903693,1.2534446042862895
LOT-B-084,LOT-B,100.48477207050139,111.16285712151797,32.132765983861404,1.2552777737798602
LOT-B-085,LOT-B,103.62515004778395,111.04202266620369,33.20431267224719,1.1959584689772393
LOT-B-086,LOT-B,113.99497731684083,124.08800616492047,36.31471034506652,1.1601576097943278
LOT-B-087,LOT-B,101.78297710340146,107.97283899082416,32.188167070898004,1.1829016509676074
LOT-B-088,LOT-B,104.68627891843856,115.00690878992609,32.11832808924801,1.263876921364602
LOT-B-089,LOT-B,121.23695735611902,132.76506998535922,38.10275136137985,1.2084839782295234
LOT-B-090,LOT-B,98.0365859051754,108.24021541353916,30.784466192138858,1.1661822765349321
LOT-B-091,LOT-B,94.60036498280911,98.93707167746372,30.151261202194934,1.3114459303904615
LOT-B-092,LOT-B,103.85719939985465,112.01062656772761,31.89370926283095,1.2907114370840016
LOT-B-093,LOT-B,102.95576098091806,112.26402223519985,32.786245246100016,1.2162916073884646
LOT-B-094,LOT-B,94.86198775444429,101.06044805213585,28.842167631072467,1.1402962813135098
LOT-B-095,LOT-B,92.83556702708451,102.69791883521165,29.579918546280222,1.152434930682409
LOT-B-096,LOT-B,119.56603738405492,130.8012685067054,36.362966182192466,1.2560868458390029
LOT-B-097,LOT-B,99.60290818689717,111.35739992010579,30.95972402301452,1.2619781010746909
LOT-B-098,LOT-B,91.79991256550008,102.75877075364127,30.003542394464205,1.20300920829709
LOT-B-099,LOT-B,105.62205854612114,111.60159172659577,33.05837632239326,1.2151043639431036
LOT-B-100,LOT-B,96.80030966898724,107.96302340313441,30.36934371863617,1.185455842481286
LOT-B-101,LOT-B,97.14508982099669,107.95771338167319,30.855203568135956,1.2421984363100906
LOT-B-102,LOT-B,105.42684050301322,110.53621370056774,32.420332802929565,1.2588393398291882
LOT-B-103,LOT-B,88.96018709139838,97.70905387439305,27.171785211069846,1.280589242466567
LOT-B-104,LOT-B,103.64880578863432,105.21237928045025,32.826760028522685,1.0671420460788348
LOT-B-105,LOT-B,114.37956492351984,126.57862560731786,35.490298542972795,1.1620288410518276
LOT-B-106,LOT-B,102.08881570500348,114.08158649402601,30.61891697781042,1.317739466057721
LOT-B-107,LOT-B,96.90765002116885,102.36473676242602,29.600501924774857,1.1889665395339015
LOT-B-108,LOT-B,97.24249555786186,105.08346599662568,28.367049997437125,1.2257844728888398
LOT-B-109,LOT-B,95.4225017197227,107.041682567217,28.90227757160299,1.3462537462811008
LOT-B-110,LOT-B,97.91835646634235,103.48189364890699,29.82835321123408,1.201902869553893
LOT-B-111,LOT-B,95.06562013491056,104.92540527642929,29.08070735820601,1.1191780274757086
LOT-B-112,LOT-B,106.76097682232428,112.3112184580485,32.67072367941091,1.1954538266837986
LOT-B-113,LOT-B,84.82750306628941,97.0269995514547,26.746770677777377,1.26472226053972
LOT-B-114,LOT-B,104.23140295878362,114.139754168287,33.3100022289753,1.1885282652252196
LOT-B-115,LOT-B,98.32460206413649,102.31411525096621,29.829284508954306,1.2148369016014664
LOT-B-116,LOT-B,103.26206327463585,109.97584872469717,31.71811560686777,1.2358321944933208
LOT-B-117,LOT-B,89.88251508230614,99.23301219285877,28.395780682571797,1.2446831632848099
LOT-B-118,LOT-B,109.98336103460255,121.07246047861912,34.106337650735256,1.2315981627304438
LOT-B-119,LOT-B,110.12211472620717,122.1554594218267,33.01688973480928,1.2961914135833212
LOT-B-120,LOT-B,104.83696746414343,116.72540845893788,34.639850765947166,1.2793201114680384
LOT-B-121,LOT-B,88.13789941146138,93.79161979953767,27.268245916422863,1.2348762310757986
LOT-B-122,LOT-B,105.45400365663139,114.58385482306097,33.21492518474496,1.2039669758881615
LOT-B-123,LOT-B,102.02941797005865,108.77746108198819,32.316620638207674,1.2827193957180236
LOT-B-124,LOT-B,87.50532068929424,96.06079741023196,27.089221416775818,1.2735206562419454
LOT-B-125,LOT-B,100.26137706828982,107.60699056538374,30.51508502574466,1.3828491569475148
LOT-B-126,LOT-B,102.23834944248584,109.81782256300652,32.25125339156258,1.2651112649177003
LOT-B-127,LOT-B,102.34141486916971,115.0498468749595,32.30371101880075,1.1833441342870568
LOT-B-128,LOT-B,103.20126710712165,110.78288935363042,30.427974596474826,1.3566309704154635
LOT-B-129,LOT-B,103.31804738732832,110.49584721031127,32.994428958278924,1.2595578670297785
LOT-B-130,LOT-B,111.74676652536871,119.41140219702278,35.12003660423334,1.2785961780394388
LOT-B-131,LOT-B,109.83029148912,117.01296027389307,34.144507979911346,1.2458120728542716
LOT-B-132,LOT-B,75.06334889163675,80.28502049666872,24.341826417666613,1.0938867010968987
LOT-B-133,LOT-B,97.76860735174043,104.30116477069478,31.259349669506474,1.2203919074507674
LOT-B-134,LOT-B,99.67201810102623,105.78358743954468,30.682663974479915,1.2942101918552031
LOT-B-135,LOT-B,85.28937784369735,46.85411279060225,25.859837237951922,1.2676755705535028
LOT-B-136,LOT-B,102.13742405004028,110.13381660670785,32.766729885804466,1.2041936409613603
LOT-B-137,LOT-B,107.92133830226118,116.80059693663654,34.6252733288168,1.2798753760561628
LOT-B-138,LOT-B,91.46084211274639,96.36613959492304,28.918805542878584,1.1765177133409677
LOT-B-139,LOT-B,104.42963188308433,116.62138095656023,32.127435245208126,1.2849864881394646
LOT-B-140,LOT-B,91.93412252828516,96.46685851398516,28.246582285880653,1.184426285534075
LOT-B-141,LOT-B,92.45419694594005,105.63939999939889,29.551948195695015,1.2727812548368391
LOT-B-142,LOT-B,111.35561552556591,120.41893883434224,35.43557675853316,1.2480597728782872
LOT-B-143,LOT-B,96.4555783461425,102.92029183854382,29.38073429353704,1.1655851500638883
LOT-B-144,LOT-B,100.7310763185343,111.470392102919,32.19148432634094,1.1728321977974725
LOT-B-145,LOT-B,84.97854277396016,91.94018060321409,24.634572667321248,1.19509252043123
LOT-B-146,LOT-B,115.50943633176225,124.86454118924327,34.695607619139494,1.259506883029984
LOT-B-147,LOT-B,106.35483040849269,114.76106305406995,32.41834943722896,1.2219214212005425
LOT-B-148,LOT-B,97.59598453229614,107.35884092532106,30.70348356874166,1.287764240366132
LOT-B-149,LOT-B,104.80218279968088,114.61024974709397,32.503029371165894,1.2970813229679012
LOT-B-150,LOT-B,90.02767872396748,94.2101068734413,26.057132578712835,1.3426095713608732
LOT-B-151,LOT-B,109.84523403008966,114.78809381775073,33.361620641771616,1.2963124575421896
LOT-B-152,LOT-B,96.98860654932922,104.1766487010726,31.317223245019225,1.1871627712169714
LOT-B-153,LOT-B,97.17021384298027,106.65961234007806,30.80627154832299,1.279780582060444
LOT-B-154,LOT-B,97.43361214712955,104.14925272806126,30.172201226036325,1.234447444441095
LOT-B-155,LOT-B,95.4488362328904,103.19824024038543,29.73206302984618,1.2963523884549657
LOT-B-156,LOT-B,106.39008341594452,114.09038809026983,32.07548232888563,1.2540602754837626
LOT-B-157,LOT-B,102.00522812349017,110.5973983445269,33.3998692339708,1.2185736332875259
LOT-B-158,LOT-B,105.84741865991236,115.76802807621087,32.69473692195904,1.39027070715033
LOT-B-159,LOT-B,99.36258354651822,108.57219232748477,30.3391445741614,1.2289085158914024
LOT-B-160,LOT-B,104.47899935421243,114.12665449232232,32.52801139869026,1.325546890960084
LOT-B-161,LOT-B,96.5067620827107,103.71680979280967,32.12444320088942,1.2736542589665218
LOT-B-162,LOT-B,116.75863241230857,125.87635558528237,35.77559103507061,1.3061941613514072
LOT-B-163,LOT-B,86.90999072921615,94.70780615335346,27.060725627701746,1.293889544476456
LOT-B-164,LOT-B,108.81738244917784,116.74335390329817,34.30656240818148,1.2860575570819939
LOT-B-165,LOT-B,111.44205807541422,118.19981291603453,34.93439835146112,1.205368344374262
LOT-B-166,LOT-B,92.40042158509567,98.74944086701326,29.927572840126953,1.288005292461641
LOT-B-167,LOT-B,118.7416789479661,129.7553468374885,38.778717952769796,1.1474464337653907
LOT-B-168,LOT-B,106.85635739224689,115.36868587629851,32.788160203798235,1.1853450051437773
LOT-B-169,LOT-B,107.31963245850024,113.95743358837116,33.676458630950755,1.2531018992857168
LOT-B-170,LOT-B,100.9457204933525,109.25756859918009,31.551900506565516,1.227595463790567
LOT-B-171,LOT-B,101.44390583820109,106.59202822595485,28.971291325517846,1.1898574552540269
LOT-B-172,LOT-B,95.71397490014141,106.22537699268041,30.383221929699104,1.2218944581260325
LOT-B-173,LOT-B,106.1406339391569,112.47215010035445,32.54939456802946,1.1941355907234739
LOT-B-174,LOT-B,109.71077286327466,120.1798604144868,34.61334767380585,1.1386213059731325
LOT-B-175,LOT-B,101.18005320861705,109.59469900806968,31.27753992767942,1.2011965752591993
LOT-B-176,LOT-B,91.89914824201998,99.77140870894823,28.81225983350756,1.286287494953034
LOT-B-177,LOT-B,108.21670080650614,114.53435437195172,32.67965415782246,1.2762593404120584
LOT-B-178,LOT-B,108.28547334577462,115.09034158233324,33.91676863263202,1.3087751204693583
LOT-B-179,LOT-B,107.17480592607029,117.21290013922851,31.930422719622953,1.2508338925599507
LOT-B-180,LOT-B,105.98090779712786,114.24496341531085,32.32942695249385,1.1608662798061358
LOT-B-181,LOT-B,97.97159412778105,104.12246963634072,30.396893021806736,1.2023573874980689
LOT-B-182,LOT-B,90.91859914418886,100.44213031674559,28.81684408696136,1.284756918279256
LOT-B-183,LOT-B,96.3332482045002,101.05338782168536,29.23494570566217,1.1853463202679604
LOT-B-184,LOT-B,84.98593285153257,97.03525642687077,26.205267319877866,1.1873633557118815
LOT-B-185,LOT-B,101.83694051054277,109.86685117700223,30.865627351479322,1.231701606877214
LOT-B-186,LOT-B,101.1764733106624,105.66701529525864,29.678109030105112,1.3065556172539876
LOT-B-187,LOT-B,97.21854373166939,102.95746899156599,28.643096879864785,1.2053225986136862
LOT-B-188,LOT-B,76.27299274996554,84.79479753742625,22.840799735728503,1.2449288071093116
LOT-B-189,LOT-B,91.034177232289,92.46064238159855,28.73368160950958,1.1790529656676139
LOT-B-190,LOT-B,109.46471845141075,118.17742952734487,34.64735392865093,1.2830554628536124
LOT-B-191,LOT-B,91.11705626189999,100.68807286514259,29.46229162332606,1.2383012068328128
LOT-B-192,LOT-B,103.60114951588989,112.69424520629454,32.381028749732714,1.2371435034467322
LOT-B-193,LOT-B,86.10501104351722,95.07351538730416,27.88419465217253,1.1845731648469713
LOT-B-194,LOT-B,112.45655595405621,122.24720196211837,34.66948317728756,1.0661732080212563
LOT-B-195,LOT-B,96.93064617549487,110.52797933423976,30.205581168641697,1.1309514066122603
LOT-B-196,LOT-B,104.1731942543337,110.5326602087051,32.60325257444535,1.266617520513162
LOT-B-197,LOT-B,119.29407703937173,128.8207558972868,37.325924533403374,1.386645826913366
LOT-B-198,LOT-B,113.588030308654,117.94136383340138,35.11810066168484,1.318488846086193
LOT-B-199,LOT-B,99.35152623950775,104.49806306596162,31.171672815358598,1.3056645439730723
LOT-B-200,LOT-B,99.11301467649172,101.37457413022307,29.122893480401167,1.2316328570924027
LOT-B-201,LOT-B,96.66030668278559,103.40724960094406,27.982507966892566,1.223918031576612
LOT-B-202,LOT-B,104.63322307736213,111.41907717582545,33.812852603045094,1.2508025487629517
LOT-B-203,LOT-B,101.09475050876924,107.61370430553241,31.400169994972448,1.2667544932360137
LOT-B-204,LOT-B,98.89122378782757,104.6969692874348,30.416691086862418,1.2719799760190027
LOT-B-205,LOT-B,111.30502181848136,121.48641064397549,36.42611849871657,1.2337761834742735
LOT-B-206,LOT-B,99.71551820505718,109.5287844367784,31.628962093146388,1.250702985063162
LOT-B-207,LOT-B,114.8216296898625,177.2647524078804,34.92740154383411,1.338196233856474
LOT-B-208,LOT-B,100.98015131680727,110.78336379056276,30.503352647560547,1.1568495516019968
LOT-B-209,LOT-B,114.67367873000957,123.35794404618937,35.034356956751594,1.2550796768439658
LOT-B-210,LOT-B,107.0097092197334,112.75629090695793,32.725751053013006,1.3006362134932012
LOT-B-211,LOT-B,109.92287780177388,115.93983600707375,31.7443331755184,1.2386848320196393
LOT-B-212,LOT-B,95.42071515285295,99.79975972465672,29.061871831844577,1.2084938154198612
LOT-B-213,LOT-B,95.4229700970654,102.1224343476579,29.403909624498386,1.2872960787872583
LOT-B-214,LOT-B,103.6217737612917,112.3669720163845,31.191923104011316,1.118813481274966
LOT-B-215,LOT-B,108.13354763524005,117.18908052744462,34.41902369605428,1.344280148964942
LOT-B-216,LOT-B,102.67704974350212,106.35176899069626,30.818024097001334,1.2788200577528828
LOT-B-217,LOT-B,93.50671033594368,99.84575999230469,28.705262258591134,1.2267327226670426
LOT-B-218,LOT-B,87.7931336229527,97.82518348202669,26.746030240214978,1.235693818941182
LOT-B-219,LOT-B,88.41074185900719,98.8553656633565,27.17694388021038,1.103645021685643
LOT-B-220,LOT-B,86.61569006797865,91.32970123799589,26.650401979460533,1.2447977179494725
LOT-B-221,LOT-B,100.46532688185006,110.52663466919226,30.045231788746612,1.2189791465027384
LOT-B-222,LOT-B,110.02640824334027,116.49220993286862,32.503063558419925,1.290113320595404
LOT-B-223,LOT-B,101.57731565026384,107.79409718568365,29.39805236965085,1.292358184801929
LOT-B-224,LOT-B,79.42685011916765,89.08761505029729,24.6842003420084,1.180409642853982
LOT-B-225,LOT-B,97.81105129170408,105.98523450985499,30.011547458061163,1.285322196692909
LOT-B-226,LOT-B,98.0285039592509,108.55379841243794,30.82119702086592,1.2081465676042216
LOT-B-227,LOT-B,115.46908017605509,122.81443660385293,36.43066344285255,1.2287247471649185
LOT-B-228,LOT-B,84.78460340454828,94.33889868683625,26.66547075255554,1.3445406555302397
LOT-B-229,LOT-B,94.32041126136647,101.74184391407485,30.919095260038556,1.3314057894478377
LOT-B-230,LOT-B,112.52934703626806,175.19817144339575,35.723502964993166,1.1103740121832815
LOT-B-231,LOT-B,100.80803620401404,111.32634606753275,33.35585873944274,1.2238561947099957
LOT-B-232,LOT-B,104.65790977573413,115.13460350030992,34.08252420894325,1.2153890916111012
LOT-B-233,LOT-B,100.8914204105909,112.63411997857202,30.066409983666077,1.3116548642332293
LOT-B-234,LOT-B,101.11207501071623,111.05565690820508,31.624164737949798,1.1925193039579263
LOT-B-235,LOT-B,104.74622335074088,115.27137507011406,33.72490309762091,1.2422158278086899
LOT-B-236,LOT-B,93.62927918695769,102.14838633734861,28.215178910735574,1.2943815505047753
LOT-B-237,LOT-B,108.2534832768552,120.79367871926767,32.87670192324467,1.2225150918999124
LOT-B-238,LOT-B,90.1694246722763,97.77546227193324,27.166882795422495,1.225810239384197
LOT-B-239,LOT-B,103.43864003997936,71.4333792780125,31.485925382210205,1.255375566042106
LOT-B-240,LOT-B,102.923835733524,108.33512469043478,29.969370019325552,1.1350041519489074
LOT-B-241,LOT-B,93.18053569440393,100.04889228162033,29.34790453438764,1.1786671907841437
LOT-B-242,LOT-B,98.76438535766303,106.25582745122233,30.591334228514004,1.3293502598913873
LOT-B-243,LOT-B,96.01260016282134,102.65351191152163,29.087279396924757,1.2240060406026188
LOT-B-244,LOT-B,91.91800909003398,99.90883868261912,27.616086704502393,1.252188845336854
LOT-B-245,LOT-B,94.12365271409631,105.36819620079932,30.73275483436511,1.2331958823871474
LOT-B-246,LOT-B,93.89288141123686,96.69906129551676,28.43606051652089,1.2478505152000428
LOT-B-247,LOT-B,102.43193321158088,110.56032575375617,31.886221734958834,1.300877524607822
LOT-B-248,LOT-B,92.86592040119321,98.05876084151527,28.800040832239443,1.207893983223993
LOT-B-249,LOT-B,106.84474936301777,112.62749843098871,33.63823096588831,1.3826384526435944
LOT-B-250,LOT-B,90.36504162461236,93.40693387148019,27.63147356494067,1.3239125080573582
LOT-C-001,LOT-C,105.01185835222411,111.99130849730402,31.07637297572807,1.2568325116485208
LOT-C-002,LOT-C,103.6098232482544,107.75543691448395,32.12831323005485,1.2698925017080216
LOT-C-003,LOT-C,109.19456924248722,118.45884559488783,32.94592532922771,1.1529824359901033
LOT-C-004,LOT-C,103.07534822546306,113.96393235016039,31.76784140651531,1.2083574005685416
LOT-C-005,LOT-C,107.00977598672213,122.02644072867972,34.68052937801907,1.2961937588764858
LOT-C-006,LOT-C,108.8069774933451,117.09723728931677,33.0847076339409,1.2401741537526678
LOT-C-007,LOT-C,111.53225707500748,126.41697342047732,35.21854674782721,1.2221719735189138
LOT-C-008,LOT-C,103.56861383249945,74.82945162276809,33.093419662958894,1.2103358542515716
LOT-C-009,LOT-C,107.99370336088535,117.95339648839406,33.552858151069,1.2556681995091783
LOT-C-010,LOT-C,97.55918654259774,105.2335398947646,29.77696606760525,1.2230309942138178
LOT-C-011,LOT-C,97.40769906800435,102.58630532275988,28.879740171827446,1.2190221441883096
LOT-C-012,LOT-C,115.30469714439762,124.0976856795489,35.68104709082486,1.2345487280654126
LOT-C-013,LOT-C,102.58968111584092,108.58088615352673,31.328496372203645,1.3081882692435047
LOT-C-014,LOT-C,107.75046104527763,112.99034839714936,32.311682641011835,1.2565221291688047
LOT-C-015,LOT-C,103.5791186772954,105.23798339557644,31.529541587396654,1.1674374001056111
LOT-C-016,LOT-C,94.35637830235197,102.20364793992303,29.20903451096898,1.2179722436204474
LOT-C-017,LOT-C,100.09867373122377,107.02438105865079,29.85727166572103,1.2967921767513666
LOT-C-018,LOT-C,112.61726039286503,122.09333693355839,33.328677567052665,1.2679350891550492
LOT-C-019,LOT-C,105.45588887794578,110.73487010489507,32.384333982758676,1.243024001281378
LOT-C-020,LOT-C,89.07144071000872,97.06186397395398,25.4240614492043,1.3996356203436793
LOT-C-021,LOT-C,96.90520576566078,108.10163448383688,31.24259213238212,1.1902585863894917
LOT-C-022,LOT-C,114.99825203239634,123.18395088043658,35.8635526096136,1.2638403381428376
LOT-C-023,LOT-C,100.08413433325573,106.30359419990852,30.335484527071063,1.3157638539834309
LOT-C-024,LOT-C,86.46676441341445,93.90749089205846,26.003143506692354,1.1872842331160915
LOT-C-025,LOT-C,114.2928078685013,123.11429959868963,36.32372065077025,1.308559043017643
LOT-C-026,LOT-C,105.22644464420374,116.75770932243125,33.78710893934783,1.2646039349840323
LOT-C-027,LOT-C,98.20705947218303,110.5458421987285,30.777554229321527,1.2575699117858585
LOT-C-028,LOT-C,96.5192505729336,103.01137010765653,28.903972470264236,1.2879720994134374
LOT-C-029,LOT-C,107.48371385748897,123.47058313139426,32.815373919793515,1.1745570515011179
LOT-C-030,LOT-C,96.42934087161062,106.3758903799803,29.707552892993622,1.2843345452112365
LOT-C-031,LOT-C,106.42073026993984,116.56591241643461,32.9887833494896,1.1362972490031271
LOT-C-032,LOT-C,104.51303263682988,108.19891202543673,31.286887535726194,1.217768372359195
LOT-C-033,LOT-C,100.7105266499722,110.90686884062485,31.851275328730615,1.3036279247561273
LOT-C-034,LOT-C,102.29269404175379,111.53887349682232,31.359341997225034,1.2682080140490002
LOT-C-035,LOT-C,99.36752625916536,106.77158955757156,30.248323821015177,1.2300534479396137
LOT-C-036,LOT-C,107.13878336417918,117.87756429842771,33.517975358850855,1.210209574961794
LOT-C-037,LOT-C,92.08389011419844,98.10264047507458,29.637022849377207,1.2547170601719073
LOT-C-038,LOT-C,85.73039895599842,95.60366240339104,26.529266637625582,1.165609962379266
LOT-C-039,LOT-C,106.4473544169685,112.23456868265876,32.1966922326063,1.2524708012209507
LOT-C-040,LOT-C,106.76379045872235,113.49397373623279,31.606177352690345,1.2826326202467309
LOT-C-041,LOT-C,103.11444463370154,115.9251315007606,32.19010228063087,1.11589787012608
LOT-C-042,LOT-C,103.79787441517782,115.4119686980203,33.27190258748905,1.359857257325394
LOT-C-043,LOT-C,95.90603669522743,107.05483592311715,29.627464229933516,1.2634573639650155
LOT-C-044,LOT-C,104.3904329919746,113.51493903612551,32.411959748985204,1.303913316808557
LOT-C-045,LOT-C,100.83661366846816,108.16001724350241,29.806678711204427,1.2313016339630167
LOT-C-046,LOT-C,94.98391678906448,105.53069034794585,30.734506251432105,1.313383135161853
LOT-C-047,LOT-C,96.37204037283128,99.82619281753439,28.812940027102567,1.3352976186849326
LOT-C-048,LOT-C,115.56323518122691,123.95687776089297,37.325314687713046,1.3259095967292995
LOT-C-049,LOT-C,86.15686442651621,92.42300046899952,26.591578346276826,1.263629767903248
LOT-C-050,LOT-C,106.3983757563458,113.16310406959016,32.82029772508489,1.3201562065442103
LOT-C-051,LOT-C,84.81260257747363,95.00220969027917,26.60015113576389,1.0990342882536341
LOT-C-052,LOT-C,95.9418789804375,105.02862873385214,31.15655990383309,1.2568279739204178
LOT-C-053,LOT-C,96.80753017952999,108.15534549364119,28.909332144929763,1.2483539987489767
LOT-C-054,LOT-C,83.7764269107817,88.51280928360919,25.851791220300257,1.1540030399549392
LOT-C-055,LOT-C,105.22716004938265,109.99805567628685,33.589933356098534,1.2480515405649526
LOT-C-056,LOT-C,98.50177585056122,104.60986540467714,30.032910539954933,1.2149582400066796
LOT-C-057,LOT-C,83.38503515355947,90.49885458909895,25.166561463315972,1.242497335048407
LOT-C-058,LOT-C,105.80139642710834,119.85319644351922,33.01034424919085,1.3427139291017935
LOT-C-059,LOT-C,111.18661592769995,120.91702866089423,33.501724064096344,1.223175644487928
LOT-C-060,LOT-C,112.23679674455644,124.04668197936212,34.87309459103651,1.33302322167158
LOT-C-061,LOT-C,103.83274519051615,114.3561863261581,31.842978198971604,1.3934133626391083
LOT-C-062,LOT-C,99.64037080424575,106.86501864891095,30.14618190392002,1.3898614802934843
LOT-C-063,LOT-C,111.85442432609322,67.80364330255046,35.29304657732037,1.291261531107067
LOT-C-064,LOT-C,116.40825988978416,119.44012851185863,34.96002320499204,1.2222487169634304
LOT-C-065,LOT-C,106.1080256083921,119.9146880024048,33.59493313848886,1.2943778722991937
LOT-C-066,LOT-C,96.00735708365602,99.15862773307931,28.32806436034437,1.2571198501834397
LOT-C-067,LOT-C,103.09162985519448,108.60619348115662,30.9945659582673,1.313431356214482
LOT-C-068,LOT-C,104.08408814008848,107.7079629606683,31.109686598267455,1.3400741518296326
LOT-C-069,LOT-C,86.12595667328038,90.84051752648065,26.375822191297285,1.2507942003681003
LOT-C-070,LOT-C,104.85848531738644,109.33874930940591,31.491255124923153,1.2663773452918032
LOT-C-071,LOT-C,118.03418273709194,128.78236774173536,35.6534138105412,1.2714277205762792
LOT-C-072,LOT-C,106.75686475547253,114.5026855668174,32.69833108299523,1.2442469838460417
LOT-C-073,LOT-C,110.53502792237678,120.5862918387772,35.66182912427988,1.2428582896039926
LOT-C-074,LOT-C,100.12861185700702,108.59588909078124,31.61430876853993,1.227589160169149
LOT-C-075,LOT-C,100.14220833272414,108.41308120227785,31.529605100843842,1.3354135683359019
LOT-C-076,LOT-C,104.54395920720634,109.42570668200372,31.2227254901398,1.2454537114124105
LOT-C-077,LOT-C,92.79662378026542,98.67460430749263,28.623396477660215,1.2215292239828577
LOT-C-078,LOT-C,91.28202689248309,99.04140340998488,29.55259821591338,1.2619542824749543
LOT-C-079,LOT-C,113.83815007143814,119.28188774598263,33.908382682630226,1.250247972959292
LOT-C-080,LOT-C,111.36347671059747,120.72754575670886,36.06477807099619,1.1992807721013459
LOT-C-081,LOT-C,93.3597185625678,99.85234262855354,27.285178143286878,1.2962419269256857
LOT-C-082,LOT-C,109.64542577763677,114.64915686379054,33.39348994098001,1.1464787442795379
LOT-C-083,LOT-C,97.41611050562533,109.34472496599848,30.411206055691117,1.1834718215037177
LOT-C-084,LOT-C,103.06265914261108,109.89112122073529,31.466067938515838,1.2943595615404941
LOT-C-085,LOT-C,101.939149077079,110.16555861935531,32.26460621951805,1.3081645874448924
LOT-C-086,LOT-C,109.81204419722933,115.26106460387088,34.21589073448403,1.2029514623917754
LOT-C-087,LOT-C,103.40105963526571,106.44714321325851,32.26792418925409,1.2106108335908765
LOT-C-088,LOT-C,114.30116564460738,121.36644109711371,33.684388524822225,1.2186656912274496
LOT-C-089,LOT-C,103.64707452591502,68.34795168158158,31.710771369225043,1.2526794968578079
LOT-C-090,LOT-C,106.13100372872236,113.65654896815842,31.51317310825374,1.201221558521589
LOT-C-091,LOT-C,93.68657918242953,103.23157604211357,30.226294712317262,1.296771765246287
LOT-C-092,LOT-C,117.70020822719322,128.14844162445473,35.820073666382505,1.2408061423845071
LOT-C-093,LOT-C,102.52240330363051,109.5618021150755,32.432005018857275,1.2611307983950846
LOT-C-094,LOT-C,106.73545812952432,115.25252141676657,32.96234903191493,1.2833969999406531
LOT-C-095,LOT-C,87.07048886596645,94.93105738157709,26.43078366604629,1.2721823555383478
