Serial_No,Lot,Aircraft_Fuselage_Temp_0h,Aircraft_Fuselage_Temp_24h,Satellite_Sensor_Vib_0h,Satellite_Sensor_Vib_24h,Aircraft_Actuator_Press_0h,Aircraft_Actuator_Press_24h,Aircraft_Fuselage_Temp_24h_Max_Limit,Aircraft_Actuator_Press_24h_Min_Limit
LOT-C-192,LOT-C,21.387470820836803,16.856822146349955,0.8723710896162111,1.0260024248084154,213.29082002180724,219.52296742005174,40.0,170.0
LOT-A-193,LOT-A,23.08036932211306,22.70810458757059,0.6638603888030397,0.8049992852163219,211.47633040988669,214.23723888341385,40.0,170.0
LOT-B-194,LOT-B,20.14722115367853,21.324836610656437,0.9542181673069584,0.7026986455765318,192.55179375220672,205.71508872166046,40.0,170.0
LOT-C-195,LOT-C,22.425855683366812,21.57513200842941,0.6261114762510807,0.9513215367285339,198.055200451297,214.02665591014076,40.0,170.0
LOT-A-196,LOT-A,21.79744833035018,22.97321696898452,0.9746600758512551,45.63991140275471,217.25633099129178,219.57251754571695,40.0,170.0
LOT-B-197,LOT-B,22.6844651092052,24.977262179486857,0.824107001261454,1.066279324235205,212.28859978440897,198.6077475778344,40.0,170.0
LOT-C-198,LOT-C,21.838800310928185,21.4805130421652,0.8329679146139339,0.9596280339666363,219.35433458576452,204.90285560206132,40.0,170.0
LOT-A-199,LOT-A,22.201367990480804,19.716783102753098,0.9113003518960809,1.0969924671802294,217.11444486010228,212.3560582565483,40.0,170.0
LOT-B-200,LOT-B,21.04106760343725,20.64464519575031,0.8874897173317658,0.7762883895475658,198.90219359943276,144.5,40.0,170.0
LOT-C-201,LOT-C,20.344631912455423,25.857236280247747,0.7288478051982449,1.0038934049731614,199.45610742434246,209.5341257702801,40.0,170.0
LOT-A-202,LOT-A,20.125429545129784,22.55513022790208,0.8800689101734256,0.8903944967725342,214.45975052340376,222.08892282919288,40.0,170.0
LOT-B-203,LOT-B,20.925438889811176,24.142626310622905,0.9086800304999522,0.9446379422257943,229.44395997032106,187.46719282625486,40.0,170.0
LOT-C-204,LOT-C,20.765618122906666,19.070954131207216,0.8613574019281572,0.9189956476441032,243.86859008865255,211.14987546154902,40.0,170.0
LOT-A-205,LOT-A,25.180311383667522,24.92170235783511,0.8462564405792585,1.0101985378935099,224.7760480924315,209.5202673191627,40.0,170.0
LOT-B-206,LOT-B,22.351544454521207,23.42425158768346,0.7197693754352571,0.8438717247269001,212.89548464255003,213.02283922517955,40.0,170.0
LOT-C-207,LOT-C,20.340262237273762,21.868580169153553,0.8839443642625258,0.9289076815592929,216.0720804418689,208.88268733095072,40.0,170.0
LOT-A-208,LOT-A,22.273161749197737,19.81174570992144,0.7731676140541692,0.9897293772253727,195.65781353077145,210.40916713863112,40.0,170.0
LOT-B-209,LOT-B,20.79573252753659,20.943518903453235,0.9753288121252256,0.8608737800015451,202.20746490535268,201.49316781643859,40.0,170.0
LOT-C-210,LOT-C,22.074678210297968,27.647670384161394,0.6457963051031698,0.9453029451032382,207.68894806385026,216.80661809995743,40.0,170.0
LOT-A-211,LOT-A,21.306204759180208,17.806316724692504,1.05562535260015,0.8068039836725175,209.28561781588013,194.9052416648927,40.0,170.0
LOT-B-212,LOT-B,20.005913493827155,21.523560920185574,0.9996028296457857,1.055980819974833,204.45657612737347,212.52224065964805,40.0,170.0
LOT-C-213,LOT-C,21.29297214741173,22.667325902689104,0.9155990988479193,1.0269496527126933,204.28040907830825,206.51874236557686,40.0,170.0
LOT-A-214,LOT-A,22.344421848236205,22.62213534273899,0.8018780429674706,1.1689914044916023,205.64145375978123,214.8957954575802,40.0,170.0
LOT-B-215,LOT-B,22.31624644009095,24.754411504063604,0.6363422773290549,1.2113295898450158,207.84446868065362,196.11007346300565,40.0,170.0
LOT-C-216,LOT-C,22.180246790492905,26.70730853505654,0.9568834650904476,0.7872143543232132,205.60157609520508,220.32989161057654,40.0,170.0
LOT-A-217,LOT-A,19.436773708009262,22.1039442702142,0.8613631630379859,1.2260711974273923,207.12272168439316,220.11664643199973,40.0,170.0
LOT-B-218,LOT-B,20.734414890031307,20.926229455586554,1.0161228712790982,1.0264985598850611,194.27446223595734,213.75017553711945,40.0,170.0
LOT-C-219,LOT-C,23.094896781766074,21.28329526269552,0.922568747854661,0.9807570213673632,205.3750309950161,202.18522398950063,40.0,170.0
LOT-A-220,LOT-A,20.743863255859665,21.927756078096703,0.7377733803979524,0.9403773814497254,196.35073888557417,208.4016272118218,40.0,170.0
LOT-B-221,LOT-B,21.79068769244337,20.484272040794796,0.9976966228554698,1.195764911195182,221.5481269485963,194.8007524590525,40.0,170.0
LOT-C-222,LOT-C,24.21678169283396,22.84971770368097,0.8897389932003364,0.8688225120764491,209.63938476545084,220.77931214826134,40.0,170.0
LOT-A-223,LOT-A,22.912333545291464,21.6552386115569,0.8161716253854946,0.8919139536576451,214.9354105097193,225.2775034756074,40.0,170.0
LOT-B-224,LOT-B,20.049507923637897,77.76266530423186,0.8500571944126011,0.8484408470947009,213.24733595353317,212.8716678710345,40.0,170.0
LOT-C-225,LOT-C,19.40735982355441,20.482969383317915,1.0380926937980248,0.9864640413344011,214.34879077428928,202.95168384551343,40.0,170.0
LOT-A-226,LOT-A,21.25953761448879,23.29916174105648,0.836746853402005,0.8025254819753009,209.69383933335573,216.1978158633445,40.0,170.0
LOT-B-227,LOT-B,20.099807801573814,24.42539603629408,0.9793468035330979,0.8343740790229922,209.75749602115906,207.2812741085173,40.0,170.0
LOT-C-228,LOT-C,23.06844906390216,23.689413183942342,0.7410502183828944,0.7719776054799956,218.86881593852678,208.74008227725622,40.0,170.0
LOT-A-229,LOT-A,22.68235030823182,23.063496483156296,1.077915199423094,0.7902134832768769,219.4022206268944,199.97627590800718,40.0,170.0
LOT-B-230,LOT-B,23.235366738386638,24.957264373715894,0.7316641354021957,0.9974161721676136,207.22344635340062,204.94522335069666,40.0,170.0
LOT-C-231,LOT-C,22.01464266758411,20.458079716990767,0.7815073019824312,1.0301464368212403,217.21810480299303,202.34136664481846,40.0,170.0
LOT-A-232,LOT-A,19.347615162584866,26.78733827363529,1.026366899237759,0.9918001618137925,200.52805302222407,202.2058903773344,40.0,170.0
LOT-B-233,LOT-B,22.37027028560037,20.63203519867168,1.0859695940173117,0.9631354278238008,213.1861800793884,198.0192498254358,40.0,170.0
LOT-C-234,LOT-C,20.325295121220176,20.95593958379302,0.9286490779963607,0.91150365572152,207.12660291611354,210.63154969788187,40.0,170.0
LOT-A-235,LOT-A,22.338728641869665,25.21596301739921,0.8726134643861408,0.8157140159948751,209.58965479810067,221.38320944956297,40.0,170.0
LOT-B-236,LOT-B,20.95655940474541,22.526838781198542,0.8536398703921594,0.9974528387076369,211.9728248636722,200.09262301393346,40.0,170.0
LOT-C-237,LOT-C,21.534778090796408,24.197183751500802,1.025345099781219,1.0637039733020661,217.3399567369487,204.5687188464258,40.0,170.0
LOT-A-238,LOT-A,21.2953070214645,24.17376221561969,0.7576089654593391,0.9382747791873315,193.264530462913,204.13999590775956,40.0,170.0
LOT-B-239,LOT-B,20.6904952396806,20.185811268238353,0.9643882727989563,0.8517049108826692,206.45270844179066,205.28061350327215,40.0,170.0
LOT-C-240,LOT-C,20.638257488698862,25.093228131525336,0.837805430656834,0.9708866369875148,198.15403072764377,203.27156847061616,40.0,170.0
LOT-A-241,LOT-A,21.36902538879343,21.86501907035425,0.8272056634825563,0.9640709632172507,223.4881256409102,206.45429723309488,40.0,170.0
LOT-B-242,LOT-B,21.695541351410295,21.71006906208555,1.1950391068225383,1.1518035525686743,214.6337796341739,214.2664003466956,40.0,170.0
LOT-C-243,LOT-C,20.68727139404446,22.15411745889548,0.9209812153099853,0.9611154674794234,202.14722847365653,200.42778468930442,40.0,170.0
LOT-A-244,LOT-A,22.85393589880494,23.022709152467804,0.6480207575331113,0.9576907667387771,220.94631902581008,201.68821400906606,40.0,170.0
LOT-B-245,LOT-B,22.367997622599344,19.729276046590286,0.9942834351532431,0.8037935435763803,198.67044156906317,204.7521694622729,40.0,170.0
LOT-C-246,LOT-C,26.129085304375284,21.302914306454603,0.7477347971560886,1.0048673529427457,211.7462873941215,223.15605537831755,40.0,170.0
LOT-A-247,LOT-A,19.705638159462602,19.471852922560288,0.8592229670385152,0.994290958227848,212.87786324557902,217.81614508324873,40.0,170.0
LOT-B-248,LOT-B,19.30859262678292,20.905256636396444,0.8808694598642659,1.0530811069351396,213.92771847092055,203.7857605313688,40.0,170.0
LOT-C-249,LOT-C,20.14374908380109,24.086622236402466,1.0081101579408778,1.2919238309899501,208.16088699244412,222.83860560991045,40.0,170.0
LOT-A-250,LOT-A,19.811594907618716,21.4306864483501,0.8167694284352641,0.8870432209982041,202.0034891841681,202.65680652116822,40.0,170.0
LOT-B-251,LOT-B,21.85025040216067,21.605458901410756,0.9740638763317704,0.9354802494614426,209.71918709328625,221.43748986344207,40.0,170.0
LOT-C-252,LOT-C,22.502441973115808,22.731811276411207,0.894196769196981,0.9541333415674604,214.79082471623897,200.2546274148671,40.0,170.0
LOT-A-253,LOT-A,23.96633220836241,25.36967931735129,1.0321093139084812,0.8835528478923871,195.69078427978283,203.65453635459858,40.0,170.0
LOT-B-254,LOT-B,22.218343843602057,23.985721256356797,0.8750378031395929,0.9075505381147793,223.14675792495734,201.48793497338733,40.0,170.0
LOT-C-255,LOT-C,23.826543331431942,24.129069190145632,0.740160224982831,0.9816508242092956,204.82476218654284,198.8959341377314,40.0,170.0
LOT-A-256,LOT-A,18.684777462112446,19.528180358241467,0.9452320563443961,0.8967528957870832,212.14566004353094,197.83104583876596,40.0,170.0
LOT-B-257,LOT-B,21.382253357967937,21.93907452405826,0.7148974995820495,0.7345038027146359,213.61994580708642,209.09511179253735,40.0,170.0
LOT-C-258,LOT-C,20.302424220045143,22.255960756750618,0.9743912821629132,1.179431590308158,201.91111814759964,160.20993841438425,40.0,170.0
LOT-A-259,LOT-A,25.682988418749353,22.567750416594016,1.069002041091469,0.6168560398146083,222.51398558005278,207.62719308165413,40.0,170.0
LOT-B-260,LOT-B,18.63779061503465,23.896056962555644,1.019907176673055,1.1001683863974034,220.31664126464116,207.4450015055134,40.0,170.0
LOT-C-261,LOT-C,20.627899156047484,21.586013361170068,0.8924081005251622,0.9979340929022976,205.49167619147332,208.17550615064442,40.0,170.0
LOT-A-262,LOT-A,23.494784891103723,23.050457153895948,1.1664051060965175,1.2212120834736893,199.6056046751468,202.43399240880285,40.0,170.0
LOT-B-263,LOT-B,19.636211234858955,20.274230550604255,0.9607706480156728,0.8196424277409615,200.49121033875383,205.20621927594712,40.0,170.0
LOT-C-264,LOT-C,23.361659079154254,21.782088676671734,0.8544188314102583,1.0633951975503637,213.90594600787452,211.97676266711724,40.0,170.0
LOT-A-265,LOT-A,23.622719676063248,20.556291094310936,0.9218755270075312,0.8652779634627155,218.81145897505496,215.33430750337385,40.0,170.0
LOT-B-266,LOT-B,20.100933092934888,24.941426488344497,0.7587476592537628,1.0956399572034197,211.55025329490854,199.58509618552995,40.0,170.0
LOT-C-267,LOT-C,19.968623835041846,21.875849124748726,0.8936443557152314,0.8553876210754602,214.71751077583818,194.63876607670406,40.0,170.0
LOT-A-268,LOT-A,21.934184279653387,22.44549924518496,0.6755941501772462,-55.92395647835199,198.55058337114895,184.37707151829034,40.0,170.0
LOT-B-269,LOT-B,20.859624827944504,22.01604764014119,1.0032203027770767,0.8839180960587982,222.78338059504895,221.16963527019587,40.0,170.0
LOT-C-270,LOT-C,23.882974097273255,24.918974024326584,0.9378132339058366,0.8748131718989204,215.4761476315389,216.77078755461713,40.0,170.0
LOT-A-271,LOT-A,22.369515339705153,21.984328984168908,0.7110202813286894,1.0326842649101842,212.84885213545522,195.52797758390906,40.0,170.0
LOT-B-272,LOT-B,22.122351057549118,23.795825368715057,0.8834691558666955,1.0465025515612782,216.42264861177603,193.88188241831358,40.0,170.0
LOT-C-273,LOT-C,21.411009636323023,23.35057902037632,58.74781458769175,1.1268708968920347,192.70084430176587,207.09165276147996,40.0,170.0
LOT-A-274,LOT-A,23.216494790956858,24.737283306285374,1.096170527511402,0.8261493350912961,206.41736781014097,197.83153620087296,40.0,170.0
LOT-B-275,LOT-B,23.39885607011176,19.959379994575418,1.0365971726235137,1.0662410018172321,214.05723209082268,187.34552462765788,40.0,170.0
LOT-C-276,LOT-C,20.741152621239266,23.847529516002542,0.728428952876828,0.9152587748710755,208.79776293865672,216.05977914247666,40.0,170.0
LOT-A-277,LOT-A,22.447399240842937,22.956991122708665,0.8441380652541607,0.9466986394784724,208.52964019079715,214.5399821334118,40.0,170.0
LOT-B-278,LOT-B,21.625546458947227,24.381159143552686,0.6949921659822192,1.1001298391802532,208.20716791942058,218.2926418604505,40.0,170.0
LOT-C-279,LOT-C,22.092476485328277,24.044820073095174,1.0733539815939825,0.8747443819382018,210.4277832723246,206.10452501560275,40.0,170.0
LOT-A-280,LOT-A,22.3134575854246,19.399653772208524,0.8758866711811979,0.9138482481260733,202.72127998136475,205.86967024035198,40.0,170.0
LOT-B-281,LOT-B,19.198973481635594,25.06359662987977,0.9491345879493708,1.1877941980602298,201.93715442994522,196.73784826559944,40.0,170.0
LOT-C-282,LOT-C,22.443197353176412,19.30656650086906,0.922850302338593,0.8554092553764017,206.7278569212777,162.5888385894745,40.0,170.0
LOT-A-283,LOT-A,22.021112695823877,25.931210325293446,0.9708685998715605,0.7796612179867031,218.40831032878435,195.10402475546692,40.0,170.0
LOT-B-284,LOT-B,22.091808263996505,20.092928888809436,0.7976624284400646,1.1142231223492138,204.7306281924157,201.61800100329143,40.0,170.0
LOT-C-285,LOT-C,20.936326875719494,21.845464431081012,1.0665930520268887,0.7938427642472461,198.67540787182799,213.08967228941648,40.0,170.0
LOT-A-286,LOT-A,19.096399263428513,21.74207045785286,1.0296130290428074,0.945198516603194,205.38623649669805,200.96484783119936,40.0,170.0
LOT-B-287,LOT-B,20.299009691706342,21.315125700552215,0.9112963463371905,1.1044214669120276,218.21647652956173,202.29363669109208,40.0,170.0
LOT-C-288,LOT-C,20.62270074012462,23.72317137612554,0.6795277161003015,0.8878647227943813,206.7059865648918,197.14196621819846,40.0,170.0
LOT-A-289,LOT-A,20.14697452763314,23.06315279838293,0.6981483809690789,0.8262265139651546,203.7884521771994,208.28245119782864,40.0,170.0
LOT-B-290,LOT-B,19.46906861248233,24.438593518998868,0.8570580669694325,0.9095257487576971,206.2813814069969,201.1505044353221,40.0,170.0
LOT-C-291,LOT-C,20.154546496007157,24.543113000147258,0.9170135855506861,0.928164278055036,218.29735614649823,200.7492585781571,40.0,170.0
LOT-A-292,LOT-A,23.00674434123396,22.422478967555083,0.7870654233742792,1.039076761308024,196.144669145398,213.47552309666892,40.0,170.0
LOT-B-293,LOT-B,20.310404425582853,23.138410800482486,1.0552081799042052,1.013847783945157,204.03291328733278,207.06409703442475,40.0,170.0
LOT-C-294,LOT-C,21.220126033567123,20.167805000303098,0.7604411922315581,0.9460435597453335,214.09548761016012,190.77771024366808,40.0,170.0
LOT-A-295,LOT-A,21.7353443644577,23.301968990884223,0.9036164308190643,0.8114459686586564,218.4554072641668,195.86748618221,40.0,170.0
LOT-B-296,LOT-B,23.00197362898191,25.33804150160329,0.6491458455810017,0.9720858482777831,212.01991025024745,209.3098933752389,40.0,170.0
LOT-C-297,LOT-C,20.48770736957496,21.753930985072287,0.7247766856512596,0.9555534031124943,213.9625887575914,200.947591818715,40.0,170.0
LOT-A-298,LOT-A,20.202630293553717,21.447230384565675,0.8882136905262357,0.9460023840567221,208.26191945892307,207.77112922885422,40.0,170.0
LOT-B-299,LOT-B,19.51763573464432,17.231300095210948,0.9615646673023096,1.1193823938468328,196.64058545665915,200.8996570427466,40.0,170.0
LOT-C-300,LOT-C,22.360834187812973,24.098308919786394,0.964984934258093,1.100678861602556,208.66499734533994,210.95151141558483,40.0,170.0
